sample_id,split_index,seed,partition,cohort,scope
SGBTR_105,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_108,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_110,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_57,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_58,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_59,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_61,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_62,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_63,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_64,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_65,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_66,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_67,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_68,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_69,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_74,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_75,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_76,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_77,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_84,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_87,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_89,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_91,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_92,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_93,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_94,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_97,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_98,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_99,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_101,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_15,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_18,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_21,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_22,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_23,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_24,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_25,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_26,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_27,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_29,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_30,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_32,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_35,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_36,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_39,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_42,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_43,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_45,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_46,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_47,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_50,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_51,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_54,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_55,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_57,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_59,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_60,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_61,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_63,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_65,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_66,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_67,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_68,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_69,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_70,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_72,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_74,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_76,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_81,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_83,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_84,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_86,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_87,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_88,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_90,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_91,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_92,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_94,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_96,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_97,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_98,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_99,5,20265966,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_16,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_19,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_22,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_24,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_28,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_3,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_30,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_36,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_39,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_42,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_45,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_46,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_48,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_6,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_64,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_76,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_79,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_80,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_86,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_98,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_14,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_15,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_16,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_20,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_21,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_23,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_25,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_36,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_42,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_43,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_45,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_63,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_64,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_65,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_69,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_70,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_11,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_19,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_20,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_21,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_22,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_31,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_32,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_35,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_37,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_40,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_53,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_55,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_61,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_64,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_70,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-17,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-21,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-34,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-4,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-5,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RW_3,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_66,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_71,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_72,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_75,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_84,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_85,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_87,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_91,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_94,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_106,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_109,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_70,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_72,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_78,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_79,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_80,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_81,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_82,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_90,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_95,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_14,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_16,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_28,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_31,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_34,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_37,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_38,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_40,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_44,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_52,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_62,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_64,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_71,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_75,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_80,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_85,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_93,5,20265966,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_14,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_15,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_17,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_32,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_4,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_51,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_52,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_53,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_61,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_65,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_66,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_68,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_71,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_78,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_85,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_87,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_89,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_97,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_99,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_11,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_13,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_19,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_22,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_30,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_31,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_33,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_41,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_47,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_5,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_50,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_57,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_62,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_67,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_78,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_13,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_17,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_23,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_28,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_3,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_34,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_45,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_46,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_48,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_57,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_63,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_67,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_68,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_75,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-1,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-11,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-20,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-33,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-35,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-7,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_57,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_59,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_65,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_74,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_76,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_79,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_90,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_96,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_101,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_103,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_107,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_60,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_71,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_83,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_85,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_86,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_88,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_96,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_100,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_17,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_19,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_20,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_33,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_41,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_48,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_49,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_53,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_56,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_58,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_73,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_77,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_78,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_79,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_82,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_89,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_95,5,20265966,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_10,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_100,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_14,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_17,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_18,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_22,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_23,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_24,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_25,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_28,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_3,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_30,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_33,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_34,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_36,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_39,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_40,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_41,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_42,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_43,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_44,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_45,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_46,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_5,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_50,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_51,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_53,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_55,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_56,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_57,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_58,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_59,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_60,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_61,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_62,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_64,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_68,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_7,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_70,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_72,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_74,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_75,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_76,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_77,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_79,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_8,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_81,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_83,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_84,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_85,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_87,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_9,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_92,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_93,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_94,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_95,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_96,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_98,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_99,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_10,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_11,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_12,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_13,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_14,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_15,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_16,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_17,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_18,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_19,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_2,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_23,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_25,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_28,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_29,6,20266975,train,strict_matched_30_60_90_120,strict_pre_protection_only
