sample_id,accident_class,numeric_case_id,operation_csv,rows,column_count,time_start_s,time_end_s,sampling_median_s,sampling_min_s,sampling_max_s,time_numeric,time_strictly_increasing,time_duplicate_count,nonuniform_sampling_intervals,missing_cells,missing_columns,schema_match_03_97,schema_extra_columns,schema_missing_columns,split,split_strategy,available_30s,available_60s,available_120s
RI_-84,RI,-84,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-84.csv,11,97,0.0,100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,False
RI_-83,RI,-83,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-83.csv,11,97,0.0,100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,False
RI_-82,RI,-82,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-82.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-81,RI,-81,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-81.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-80,RI,-80,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-80.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-79,RI,-79,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-79.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-78,RI,-78,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-78.csv,158,97,0.0,1570.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-77,RI,-77,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-77.csv,158,97,0.0,1570.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-76,RI,-76,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-76.csv,158,97,0.0,1570.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-75,RI,-75,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-75.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-74,RI,-74,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-74.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-73,RI,-73,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-73.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-72,RI,-72,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-72.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-71,RI,-71,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-71.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-70,RI,-70,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-70.csv,158,97,0.0,1570.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-69,RI,-69,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-69.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-68,RI,-68,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-68.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-67,RI,-67,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-67.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-66,RI,-66,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-66.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-65,RI,-65,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-65.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-64,RI,-64,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-64.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-63,RI,-63,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-63.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-62,RI,-62,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-62.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-61,RI,-61,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-61.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-60,RI,-60,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-60.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-59,RI,-59,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-59.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-58,RI,-58,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-58.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-57,RI,-57,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-57.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-56,RI,-56,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-56.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-55,RI,-55,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-55.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-54,RI,-54,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-54.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-53,RI,-53,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-53.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-52,RI,-52,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-52.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-51,RI,-51,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-51.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-50,RI,-50,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-50.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-49,RI,-49,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-49.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-48,RI,-48,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-48.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-47,RI,-47,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-47.csv,160,97,0.0,1590.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-46,RI,-46,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-46.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-45,RI,-45,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-45.csv,159,97,0.0,1580.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-44,RI,-44,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-44.csv,319,97,0.0,3180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-43,RI,-43,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-43.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-42,RI,-42,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-42.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-41,RI,-41,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-41.csv,319,97,0.0,3180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-40,RI,-40,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-40.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-39,RI,-39,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-39.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-38,RI,-38,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-38.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-37,RI,-37,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-37.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-36,RI,-36,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-36.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-35,RI,-35,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-35.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-34,RI,-34,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-34.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-33,RI,-33,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-33.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-32,RI,-32,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-32.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-31,RI,-31,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-31.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-30,RI,-30,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-30.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-29,RI,-29,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-29.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-28,RI,-28,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-28.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-27,RI,-27,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-27.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-26,RI,-26,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-26.csv,316,97,0.0,3150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-25,RI,-25,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-25.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-24,RI,-24,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-24.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-23,RI,-23,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-23.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-22,RI,-22,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-22.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-21,RI,-21,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-21.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-20,RI,-20,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-20.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-19,RI,-19,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-19.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-18,RI,-18,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-18.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-17,RI,-17,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-17.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-16,RI,-16,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-16.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-15,RI,-15,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-15.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-14,RI,-14,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-14.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-13,RI,-13,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-13.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-12,RI,-12,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-12.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-11,RI,-11,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-11.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-10,RI,-10,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-10.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RI_-9,RI,-9,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-9.csv,317,97,0.0,3160.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RI_-8,RI,-8,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-8.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-7,RI,-7,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-7.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-6,RI,-6,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-6.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-5,RI,-5,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-5.csv,310,97,0.0,3090.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-4,RI,-4,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-4.csv,319,97,0.0,3180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-3,RI,-3,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-3.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-2,RI,-2,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-2.csv,319,97,0.0,3180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RI_-1,RI,-1,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-1.csv,318,97,0.0,3170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_1,RW,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/1.csv,550,97,0.0,5490.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RW_2,RW,2,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/2.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RW_3,RW,3,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/3.csv,209,97,0.0,2080.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_4,RW,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/4.csv,211,97,0.0,2100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_5,RW,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/5.csv,210,97,0.0,2090.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_6,RW,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/6.csv,210,97,0.0,2090.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_7,RW,7,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/7.csv,209,97,0.0,2080.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_8,RW,8,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/8.csv,208,97,0.0,2070.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_9,RW,9,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/9.csv,209,97,0.0,2080.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_10,RW,10,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/10.csv,207,97,0.0,2060.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_11,RW,11,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/11.csv,208,97,0.0,2070.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RW_12,RW,12,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/12.csv,206,97,0.0,2050.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RW_13,RW,13,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/13.csv,205,97,0.0,2040.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_14,RW,14,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/14.csv,204,97,0.0,2030.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_15,RW,15,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/15.csv,205,97,0.0,2040.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_16,RW,16,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/16.csv,202,97,0.0,2010.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_17,RW,17,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/17.csv,199,97,0.0,1980.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_18,RW,18,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/18.csv,197,97,0.0,1960.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_19,RW,19,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/19.csv,195,97,0.0,1940.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_20,RW,20,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/20.csv,192,97,0.0,1910.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_21,RW,21,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/21.csv,189,97,0.0,1880.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RW_22,RW,22,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/22.csv,187,97,0.0,1860.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RW_23,RW,23,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/23.csv,183,97,0.0,1820.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_24,RW,24,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/24.csv,181,97,0.0,1800.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_25,RW,25,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/25.csv,177,97,0.0,1760.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_26,RW,26,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/26.csv,176,97,0.0,1750.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_27,RW,27,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/27.csv,174,97,0.0,1730.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_28,RW,28,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/28.csv,172,97,0.0,1710.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_29,RW,29,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/29.csv,171,97,0.0,1700.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_30,RW,30,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/30.csv,171,97,0.0,1700.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_31,RW,31,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/31.csv,169,97,0.0,1680.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
RW_32,RW,32,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/32.csv,168,97,0.0,1670.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
RW_33,RW,33,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/33.csv,167,97,0.0,1660.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_34,RW,34,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/34.csv,166,97,0.0,1650.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_35,RW,35,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/35.csv,166,97,0.0,1650.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_36,RW,36,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/36.csv,166,97,0.0,1650.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_37,RW,37,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/37.csv,165,97,0.0,1640.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
RW_38,RW,38,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/38.csv,167,97,0.0,1660.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
