sample_id,accident_class,severity,family,predicted_family,max_probability,threshold,rejected,accepted,split_type,split_id,direction,nearest_severity_gap,focus_class,high_gap,gap_group,analysis_group
LOCAC_28,LOCAC,28.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9415858893138651,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_41,LOCAC,41.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9415858893138651,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_44,LOCAC,44.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9415858893138651,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_50,LOCAC,50.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9416940554776981,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_52,LOCAC,52.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9416940554776981,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_54,LOCAC,54.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.938270793021246,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_55,LOCAC,55.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9401252288949231,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_63,LOCAC,63.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9416041275767436,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_65,LOCAC,65.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9414649745359345,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_68,LOCAC,68.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9412405978259334,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_69,LOCAC,69.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9410899045924049,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_78,LOCAC,78.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.936229687544217,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCA_18,LOCA,18.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9416940554776981,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_19,LOCA,19.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9415249274892598,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_26,LOCA,26.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9412563660619492,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_33,LOCA,33.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.940329096916361,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_4,LOCA,4.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9006426708049783,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_40,LOCA,40.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9374127255709598,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_44,LOCA,44.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9368432031678613,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_45,LOCA,45.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9367314767461907,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_54,LOCA,54.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.935579415868338,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_57,LOCA,57.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.93509185373159,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_58,LOCA,58.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.93509185373159,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_61,LOCA,61.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.934295094271994,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_63,LOCA,63.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.934295094271994,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_65,LOCA,65.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9339401890657721,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_73,LOCA,73.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9311980089650431,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_70,LR,70.0,turbine_and_load_transient,turbine_and_load_transient,0.9135002291170422,0.0,False,True,random,seed_20268993,random_or_blocked,3.0,False,True,high_gap_or_above_split_median,other_classes
LR_71,LR,71.0,turbine_and_load_transient,turbine_and_load_transient,0.9137020289413638,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LR_72,LR,72.0,turbine_and_load_transient,turbine_and_load_transient,0.9164393244237161,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_90,LR,90.0,turbine_and_load_transient,turbine_and_load_transient,0.9283980929647622,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_93,LR,93.0,turbine_and_load_transient,turbine_and_load_transient,0.8927632059716754,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
RI_-1,RI,-1.0,reactivity_and_control,steam_line_break,0.4504019142022162,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-13,RI,-13.0,reactivity_and_control,reactivity_and_control,0.9422152789757074,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-15,RI,-15.0,reactivity_and_control,reactivity_and_control,0.9427833187833108,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-23,RI,-23.0,reactivity_and_control,reactivity_and_control,0.9424538510955965,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-26,RI,-26.0,reactivity_and_control,reactivity_and_control,0.9421489057221777,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-31,RI,-31.0,reactivity_and_control,reactivity_and_control,0.9416780672315461,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-6,RI,-6.0,reactivity_and_control,reactivity_and_control,0.9318691268678857,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SGATR_57,SGATR,57.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.8719953373768851,0.0,False,True,random,seed_20268993,random_or_blocked,4.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_58,SGATR,58.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.8942494343001635,0.0,False,True,random,seed_20268993,random_or_blocked,3.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_64,SGATR,64.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9237721146771323,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_84,SGATR,84.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9324131484411762,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_87,SGATR,87.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9342134610022823,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_91,SGATR,91.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9356471770677103,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_92,SGATR,92.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9361579326465419,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_96,SGATR,96.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9363786802166876,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_97,SGATR,97.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9363786802166876,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_109,SGBTR,109.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.8425416710493626,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_58,SGBTR,58.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9079199251314537,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_66,SGBTR,66.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9304232670553643,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_67,SGBTR,67.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9304232670553643,0.0,False,True,random,seed_20268993,random_or_blocked,3.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_69,SGBTR,69.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9325295544251787,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_76,SGBTR,76.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9367108564128269,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_82,SGBTR,82.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9365567749141555,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_85,SGBTR,85.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9365567749141555,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_90,SGBTR,90.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9367108564128269,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_95,SGBTR,95.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.93667181209194,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_98,SGBTR,98.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9364985061155452,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SLBIC_24,SLBIC,24.0,steam_line_break,steam_line_break,0.9074671636780548,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_26,SLBIC,26.0,steam_line_break,steam_line_break,0.4752604999080494,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_27,SLBIC,27.0,steam_line_break,steam_line_break,0.5652981288523699,0.0,False,True,random,seed_20268993,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_28,SLBIC,28.0,steam_line_break,steam_line_break,0.8748994009343323,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_39,SLBIC,39.0,steam_line_break,steam_line_break,0.9251453180633807,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_41,SLBIC,41.0,steam_line_break,steam_line_break,0.9295662633980639,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_50,SLBIC,50.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_53,SLBIC,53.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_56,SLBIC,56.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_64,SLBIC,64.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_67,SLBIC,67.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_69,SLBIC,69.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_71,SLBIC,71.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_72,SLBIC,72.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_74,SLBIC,74.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_76,SLBIC,76.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_81,SLBIC,81.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_91,SLBIC,91.0,steam_line_break,steam_line_break,0.9345508705964154,0.0,False,True,random,seed_20268993,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
FLB_12,FLB,12.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_19,FLB,19.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
FLB_20,FLB,20.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
FLB_29,FLB,29.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_30,FLB,30.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
FLB_31,FLB,31.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_34,FLB,34.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_37,FLB,37.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_4,FLB,4.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_40,FLB,40.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_48,FLB,48.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_54,FLB,54.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_60,FLB,60.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_65,FLB,65.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_66,FLB,66.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_77,FLB,77.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_80,FLB,80.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_85,FLB,85.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_89,FLB,89.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_93,FLB,93.0,feedwater_line_break,feedwater_line_break,0.9311186791113452,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCAC_15,LOCAC,15.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9330632205916914,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_2,LOCAC,2.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.5446370346428158,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_23,LOCAC,23.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_28,LOCAC,28.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_29,LOCAC,29.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,3.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_30,LOCAC,30.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_31,LOCAC,31.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_39,LOCAC,39.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_50,LOCAC,50.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_59,LOCAC,59.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9383885263303691,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_69,LOCAC,69.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.937833377219965,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_7,LOCAC,7.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.936801942416989,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_72,LOCAC,72.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9365850774707319,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_73,LOCAC,73.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9373515469871408,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_79,LOCAC,79.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9352906424919405,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_9,LOCAC,9.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9355432740386239,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCA_12,LOCA,12.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_16,LOCA,16.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_19,LOCA,19.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_23,LOCA,23.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_28,LOCA,28.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9387349043107531,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_3,LOCA,3.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.5562773436035563,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_39,LOCA,39.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9366242781205112,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_40,LOCA,40.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9363394112403713,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_49,LOCA,49.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9325923143441669,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_6,LOCA,6.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.937898690929892,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_60,LOCA,60.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9307313047940693,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_63,LOCA,63.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9305068507746656,0.5,False,True,random,seed_20270002,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_64,LOCA,64.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9302326349249881,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_75,LOCA,75.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9270260687252215,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_77,LOCA,77.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9240464283518118,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_74,LR,74.0,turbine_and_load_transient,turbine_and_load_transient,0.9222069055381262,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_77,LR,77.0,turbine_and_load_transient,turbine_and_load_transient,0.9253735777905859,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_81,LR,81.0,turbine_and_load_transient,turbine_and_load_transient,0.9273300053434735,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_94,LR,94.0,turbine_and_load_transient,turbine_and_load_transient,0.8944262095216181,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_95,LR,95.0,turbine_and_load_transient,turbine_and_load_transient,0.9220924562761256,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
RI_-1,RI,-1.0,reactivity_and_control,steam_line_break,0.41653081706357875,0.5,True,False,random,seed_20270002,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-14,RI,-14.0,reactivity_and_control,reactivity_and_control,0.9377225172724408,0.5,False,True,random,seed_20270002,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
